time[s] cpu.0.freq[MHz] cpu.0.recload cpu.0.load cpu.1.freq[MHz] cpu.1.recload cpu.1.load cpu.2.freq[MHz] cpu.2.recload cpu.2.load cpu.3.freq[MHz] cpu.3.recload cpu.3.load cpu.4.freq[MHz] cpu.4.recload cpu.4.load cpu.5.freq[MHz] cpu.5.recload cpu.5.load cpu.6.freq[MHz] cpu.6.recload cpu.6.load cpu.7.freq[MHz] cpu.7.recload cpu.7.load max(freqs)[MHz] sum(recloads) max(recloads) sum(loads) max(loads)
14.575 1900 0.000 0.000 1900 0.333 0.298 1900 0.667 0.596 1900 0.000 0.000 1900 0.000 0.000 1900 0.333 0.298 1900 0.667 0.596 1900 0.000 0.000 1900 2.000 0.667 1.789 0.596
14.600 1900 0.000 0.000 1900 0.500 0.447 1900 0.000 0.000 1900 0.500 0.447 1900 0.000 0.000 1900 0.500 0.447 1900 0.000 0.000 1900 0.500 0.447 1900 2.000 0.500 1.789 0.447
14.625 1900 0.333 0.298 1900 0.000 0.000 1900 0.667 0.596 1900 0.000 0.000 1900 0.333 0.298 1900 0.000 0.000 1900 0.667 0.596 1900 0.000 0.000 1900 2.000 0.667 1.789 0.596
14.650 1900 0.333 0.298 1900 0.000 0.000 1900 0.000 0.000 1900 0.333 0.298 1900 0.333 0.298 1900 0.000 0.000 1900 0.000 0.000 1900 0.333 0.298 1900 1.333 0.333 1.193 0.298
14.675 1900 0.250 0.224 1900 0.000 0.000 1900 0.250 0.224 1900 0.333 0.298 1900 0.250 0.224 1900 0.000 0.000 1900 0.250 0.224 1900 0.333 0.298 1900 1.667 0.333 1.491 0.298
14.700 1900 0.000 0.000 1900 0.000 0.000 1900 0.000 0.000 1900 0.000 0.000 1900 0.000 0.000 1900 0.000 0.000 1900 0.000 0.000 1900 0.000 0.000 1900 0.000 0.000 0.000 0.000
14.725 1900 0.000 0.000 1900 0.000 0.000 1900 0.000 0.000 1900 0.000 0.000 1900 0.000 0.000 1900 0.000 0.000 1900 0.000 0.000 1900 0.000 0.000 1900 0.000 0.000 0.000 0.000
14.750 1900 0.000 0.000 1900 0.000 0.000 1900 0.000 0.000 1900 0.000 0.000 1900 0.000 0.000 1900 0.000 0.000 1900 0.000 0.000 1900 0.000 0.000 1900 0.000 0.000 0.000 0.000
14.775 1900 0.333 0.298 1900 0.000 0.000 1900 0.667 0.596 1900 0.000 0.000 1900 0.333 0.298 1900 0.000 0.000 1900 0.667 0.596 1900 0.000 0.000 1900 2.000 0.667 1.789 0.596
14.800 1900 0.000 0.000 1900 0.000 0.000 1900 0.000 0.000 1900 0.000 0.000 1900 0.000 0.000 1900 0.000 0.000 1900 0.000 0.000 1900 0.000 0.000 1900 0.000 0.000 0.000 0.000
14.825 2401 0.000 0.000 2401 0.000 0.000 2401 0.000 0.000 2401 0.000 0.000 2401 0.000 0.000 2401 0.000 0.000 2401 0.000 0.000 2401 0.000 0.000 2401 0.000 0.000 0.000 0.000
14.850 2401 0.000 0.000 2401 0.000 0.000 2401 0.000 0.000 2401 0.000 0.000 2401 0.000 0.000 2401 0.000 0.000 2401 0.000 0.000 2401 0.000 0.000 2401 0.000 0.000 0.000 0.000
14.875 2401 0.000 0.000 2401 0.000 0.000 2401 0.000 0.000 2401 0.000 0.000 2401 0.000 0.000 2401 0.000 0.000 2401 0.000 0.000 2401 0.000 0.000 2401 0.000 0.000 0.000 0.000
14.900 2401 0.000 0.000 2401 0.000 0.000 2401 0.000 0.000 2401 0.000 0.000 2401 0.000 0.000 2401 0.000 0.000 2401 0.000 0.000 2401 0.000 0.000 2401 0.000 0.000 0.000 0.000
14.925 2401 0.000 0.000 2401 0.000 0.000 2401 0.000 0.000 2401 0.000 0.000 2401 0.000 0.000 2401 0.000 0.000 2401 0.000 0.000 2401 0.000 0.000 2401 0.000 0.000 0.000 0.000
14.950 2401 0.000 0.000 2401 0.000 0.000 2401 0.000 0.000 2401 0.000 0.000 2401 0.000 0.000 2401 0.000 0.000 2401 0.000 0.000 2401 0.000 0.000 2401 0.000 0.000 0.000 0.000
14.975 2401 0.333 0.236 2401 0.000 0.000 2401 0.000 0.000 2401 0.000 0.000 2401 0.333 0.236 2401 0.000 0.000 2401 0.000 0.000 2401 0.000 0.000 2401 0.667 0.333 0.472 0.236
15.000 2401 0.000 0.000 2401 0.000 0.000 2401 0.000 0.000 2401 0.000 0.000 2401 0.000 0.000 2401 0.000 0.000 2401 0.000 0.000 2401 0.000 0.000 2401 0.000 0.000 0.000 0.000
15.025 2401 0.000 0.000 2401 0.000 0.000 2401 0.000 0.000 2401 0.000 0.000 2401 0.000 0.000 2401 0.000 0.000 2401 0.000 0.000 2401 0.000 0.000 2401 0.000 0.000 0.000 0.000
15.050 2401 0.000 0.000 2401 0.000 0.000 2401 0.000 0.000 2401 0.000 0.000 2401 0.000 0.000 2401 0.000 0.000 2401 0.000 0.000 2401 0.000 0.000 2401 0.000 0.000 0.000 0.000
15.075 2200 0.000 0.000 2200 0.000 0.000 2200 0.000 0.000 2200 0.000 0.000 2200 0.000 0.000 2200 0.000 0.000 2200 0.000 0.000 2200 0.000 0.000 2200 0.000 0.000 0.000 0.000
15.100 2200 0.000 0.000 2200 0.000 0.000 2200 0.000 0.000 2200 0.000 0.000 2200 0.000 0.000 2200 0.000 0.000 2200 0.000 0.000 2200 0.000 0.000 2200 0.000 0.000 0.000 0.000
15.125 2200 0.000 0.000 2200 0.000 0.000 2200 0.000 0.000 2200 0.000 0.000 2200 0.000 0.000 2200 0.000 0.000 2200 0.000 0.000 2200 0.000 0.000 2200 0.000 0.000 0.000 0.000
15.150 2200 0.000 0.000 2200 0.000 0.000 2200 0.000 0.000 2200 0.000 0.000 2200 0.000 0.000 2200 0.000 0.000 2200 0.000 0.000 2200 0.000 0.000 2200 0.000 0.000 0.000 0.000
15.175 2200 0.000 0.000 2200 0.000 0.000 2200 0.000 0.000 2200 0.000 0.000 2200 0.000 0.000 2200 0.000 0.000 2200 0.000 0.000 2200 0.000 0.000 2200 0.000 0.000 0.000 0.000
15.200 2200 0.000 0.000 2200 0.000 0.000 2200 0.000 0.000 2200 0.000 0.000 2200 0.000 0.000 2200 0.000 0.000 2200 0.000 0.000 2200 0.000 0.000 2200 0.000 0.000 0.000 0.000
15.225 2200 0.000 0.000 2200 0.000 0.000 2200 0.000 0.000 2200 0.000 0.000 2200 0.000 0.000 2200 0.000 0.000 2200 0.000 0.000 2200 0.000 0.000 2200 0.000 0.000 0.000 0.000
15.250 2200 0.000 0.000 2200 0.000 0.000 2200 0.000 0.000 2200 0.000 0.000 2200 0.000 0.000 2200 0.000 0.000 2200 0.000 0.000 2200 0.000 0.000 2200 0.000 0.000 0.000 0.000
15.275 2200 0.000 0.000 2200 0.000 0.000 2200 0.000 0.000 2200 0.000 0.000 2200 0.000 0.000 2200 0.000 0.000 2200 0.000 0.000 2200 0.000 0.000 2200 0.000 0.000 0.000 0.000
15.300 2200 1.000 0.773 2200 0.667 0.515 2200 0.000 0.000 2200 0.333 0.258 2200 1.000 0.773 2200 0.667 0.515 2200 0.000 0.000 2200 0.333 0.258 2200 4.000 1.000 3.091 0.773
15.325 2200 0.000 0.000 2200 0.667 0.515 2200 0.000 0.000 2200 0.333 0.258 2200 0.000 0.000 2200 0.667 0.515 2200 0.000 0.000 2200 0.333 0.258 2200 2.000 0.667 1.545 0.515
15.350 1900 0.667 0.596 1900 0.000 0.000 1900 0.000 0.000 1900 0.333 0.298 1900 0.667 0.596 1900 0.000 0.000 1900 0.000 0.000 1900 0.333 0.298 1900 2.000 0.667 1.789 0.596
15.375 1900 0.000 0.000 1900 1.000 0.895 1900 0.000 0.000 1900 0.000 0.000 1900 0.000 0.000 1900 1.000 0.895 1900 0.000 0.000 1900 0.000 0.000 1900 2.000 1.000 1.789 0.895
15.400 1900 0.000 0.000 1900 1.000 0.895 1900 0.500 0.447 1900 0.000 0.000 1900 0.000 0.000 1900 1.000 0.895 1900 0.500 0.447 1900 0.000 0.000 1900 3.000 1.000 2.684 0.895
15.425 1900 0.333 0.298 1900 0.000 0.000 1900 0.333 0.298 1900 0.333 0.298 1900 0.333 0.298 1900 0.000 0.000 1900 0.333 0.298 1900 0.333 0.298 1900 2.000 0.333 1.789 0.298
15.450 1900 0.333 0.298 1900 0.000 0.000 1900 0.000 0.000 1900 0.000 0.000 1900 0.333 0.298 1900 0.000 0.000 1900 0.000 0.000 1900 0.000 0.000 1900 0.667 0.333 0.596 0.298
15.475 1900 0.000 0.000 1900 0.000 0.000 1900 0.000 0.000 1900 0.000 0.000 1900 0.000 0.000 1900 0.000 0.000 1900 0.000 0.000 1900 0.000 0.000 1900 0.000 0.000 0.000 0.000
15.500 1900 0.000 0.000 1900 0.000 0.000 1900 0.000 0.000 1900 0.000 0.000 1900 0.000 0.000 1900 0.000 0.000 1900 0.000 0.000 1900 0.000 0.000 1900 0.000 0.000 0.000 0.000
15.525 1900 0.000 0.000 1900 0.000 0.000 1900 0.000 0.000 1900 0.000 0.000 1900 0.000 0.000 1900 0.000 0.000 1900 0.000 0.000 1900 0.000 0.000 1900 0.000 0.000 0.000 0.000
15.550 1900 0.000 0.000 1900 0.000 0.000 1900 0.000 0.000 1900 0.000 0.000 1900 0.000 0.000 1900 0.000 0.000 1900 0.000 0.000 1900 0.000 0.000 1900 0.000 0.000 0.000 0.000
15.575 1900 0.667 0.596 1900 0.333 0.298 1900 0.000 0.000 1900 0.000 0.000 1900 0.667 0.596 1900 0.333 0.298 1900 0.000 0.000 1900 0.000 0.000 1900 2.000 0.667 1.789 0.596
15.600 2401 0.333 0.236 2401 0.333 0.236 2401 0.000 0.000 2401 0.667 0.472 2401 0.333 0.236 2401 0.333 0.236 2401 0.000 0.000 2401 0.667 0.472 2401 2.667 0.667 1.888 0.472
15.625 2401 0.000 0.000 2401 0.000 0.000 2401 1.000 0.708 2401 0.000 0.000 2401 0.000 0.000 2401 0.000 0.000 2401 1.000 0.708 2401 0.000 0.000 2401 2.000 1.000 1.416 0.708
15.650 2401 0.000 0.000 2401 0.000 0.000 2401 0.000 0.000 2401 0.000 0.000 2401 0.000 0.000 2401 0.000 0.000 2401 0.000 0.000 2401 0.000 0.000 2401 0.000 0.000 0.000 0.000
15.675 2401 0.000 0.000 2401 0.000 0.000 2401 0.000 0.000 2401 0.000 0.000 2401 0.000 0.000 2401 0.000 0.000 2401 0.000 0.000 2401 0.000 0.000 2401 0.000 0.000 0.000 0.000
15.700 2401 0.000 0.000 2401 0.000 0.000 2401 0.000 0.000 2401 0.000 0.000 2401 0.000 0.000 2401 0.000 0.000 2401 0.000 0.000 2401 0.000 0.000 2401 0.000 0.000 0.000 0.000
15.725 2401 0.000 0.000 2401 0.000 0.000 2401 0.000 0.000 2401 0.000 0.000 2401 0.000 0.000 2401 0.000 0.000 2401 0.000 0.000 2401 0.000 0.000 2401 0.000 0.000 0.000 0.000
15.750 2401 0.000 0.000 2401 0.000 0.000 2401 0.000 0.000 2401 0.000 0.000 2401 0.000 0.000 2401 0.000 0.000 2401 0.000 0.000 2401 0.000 0.000 2401 0.000 0.000 0.000 0.000
15.775 2401 0.000 0.000 2401 0.000 0.000 2401 0.000 0.000 2401 0.000 0.000 2401 0.000 0.000 2401 0.000 0.000 2401 0.000 0.000 2401 0.000 0.000 2401 0.000 0.000 0.000 0.000
15.800 2401 0.000 0.000 2401 0.333 0.236 2401 0.000 0.000 2401 0.250 0.177 2401 0.000 0.000 2401 0.333 0.236 2401 0.000 0.000 2401 0.250 0.177 2401 1.167 0.333 0.826 0.236
15.825 2401 0.000 0.000 2401 0.000 0.000 2401 0.000 0.000 2401 0.000 0.000 2401 0.000 0.000 2401 0.000 0.000 2401 0.000 0.000 2401 0.000 0.000 2401 0.000 0.000 0.000 0.000
15.850 2401 0.000 0.000 2401 0.000 0.000 2401 0.000 0.000 2401 0.000 0.000 2401 0.000 0.000 2401 0.000 0.000 2401 0.000 0.000 2401 0.000 0.000 2401 0.000 0.000 0.000 0.000
15.875 2401 0.000 0.000 2401 0.000 0.000 2401 0.000 0.000 2401 0.000 0.000 2401 0.000 0.000 2401 0.000 0.000 2401 0.000 0.000 2401 0.000 0.000 2401 0.000 0.000 0.000 0.000
15.900 2401 0.000 0.000 2401 0.000 0.000 2401 0.000 0.000 2401 0.000 0.000 2401 0.000 0.000 2401 0.000 0.000 2401 0.000 0.000 2401 0.000 0.000 2401 0.000 0.000 0.000 0.000
15.925 2401 0.000 0.000 2401 0.000 0.000 2401 0.000 0.000 2401 0.000 0.000 2401 0.000 0.000 2401 0.000 0.000 2401 0.000 0.000 2401 0.000 0.000 2401 0.000 0.000 0.000 0.000
15.950 2401 0.000 0.000 2401 0.000 0.000 2401 0.000 0.000 2401 0.000 0.000 2401 0.000 0.000 2401 0.000 0.000 2401 0.000 0.000 2401 0.000 0.000 2401 0.000 0.000 0.000 0.000
15.975 2401 0.000 0.000 2401 0.000 0.000 2401 0.000 0.000 2401 0.333 0.236 2401 0.000 0.000 2401 0.000 0.000 2401 0.000 0.000 2401 0.333 0.236 2401 0.667 0.333 0.472 0.236
16.000 2401 0.000 0.000 2401 0.000 0.000 2401 0.000 0.000 2401 0.000 0.000 2401 0.000 0.000 2401 0.000 0.000 2401 0.000 0.000 2401 0.000 0.000 2401 0.000 0.000 0.000 0.000
16.025 2401 0.000 0.000 2401 0.000 0.000 2401 0.000 0.000 2401 0.000 0.000 2401 0.000 0.000 2401 0.000 0.000 2401 0.000 0.000 2401 0.000 0.000 2401 0.000 0.000 0.000 0.000
16.050 2401 0.000 0.000 2401 0.000 0.000 2401 0.000 0.000 2401 0.000 0.000 2401 0.000 0.000 2401 0.000 0.000 2401 0.000 0.000 2401 0.000 0.000 2401 0.000 0.000 0.000 0.000
16.075 2401 0.000 0.000 2401 0.000 0.000 2401 0.200 0.142 2401 0.000 0.000 2401 0.000 0.000 2401 0.000 0.000 2401 0.200 0.142 2401 0.000 0.000 2401 0.400 0.200 0.283 0.142
16.100 2401 0.250 0.177 2401 0.000 0.000 2401 0.000 0.000 2401 0.000 0.000 2401 0.250 0.177 2401 0.000 0.000 2401 0.000 0.000 2401 0.000 0.000 2401 0.500 0.250 0.354 0.177
16.125 2200 0.000 0.000 2200 0.000 0.000 2200 0.000 0.000 2200 0.000 0.000 2200 0.000 0.000 2200 0.000 0.000 2200 0.000 0.000 2200 0.000 0.000 2200 0.000 0.000 0.000 0.000
16.150 2200 0.333 0.258 2200 0.000 0.000 2200 0.000 0.000 2200 0.000 0.000 2200 0.333 0.258 2200 0.000 0.000 2200 0.000 0.000 2200 0.000 0.000 2200 0.667 0.333 0.515 0.258
16.175 2200 0.000 0.000 2200 0.000 0.000 2200 0.000 0.000 2200 0.000 0.000 2200 0.000 0.000 2200 0.000 0.000 2200 0.000 0.000 2200 0.000 0.000 2200 0.000 0.000 0.000 0.000
16.200 2200 0.333 0.258 2200 0.000 0.000 2200 0.000 0.000 2200 0.000 0.000 2200 0.333 0.258 2200 0.000 0.000 2200 0.000 0.000 2200 0.000 0.000 2200 0.667 0.333 0.515 0.258
16.225 2200 0.333 0.258 2200 0.000 0.000 2200 0.000 0.000 2200 0.000 0.000 2200 0.333 0.258 2200 0.000 0.000 2200 0.000 0.000 2200 0.000 0.000 2200 0.667 0.333 0.515 0.258
16.250 2200 0.000 0.000 2200 0.000 0.000 2200 0.000 0.000 2200 0.000 0.000 2200 0.000 0.000 2200 0.000 0.000 2200 0.000 0.000 2200 0.000 0.000 2200 0.000 0.000 0.000 0.000
16.275 2200 0.333 0.258 2200 0.000 0.000 2200 0.000 0.000 2200 0.000 0.000 2200 0.333 0.258 2200 0.000 0.000 2200 0.000 0.000 2200 0.000 0.000 2200 0.667 0.333 0.515 0.258
16.300 2200 0.000 0.000 2200 0.000 0.000 2200 0.000 0.000 2200 0.000 0.000 2200 0.000 0.000 2200 0.000 0.000 2200 0.000 0.000 2200 0.000 0.000 2200 0.000 0.000 0.000 0.000
16.325 2200 0.000 0.000 2200 0.000 0.000 2200 0.000 0.000 2200 0.000 0.000 2200 0.000 0.000 2200 0.000 0.000 2200 0.000 0.000 2200 0.000 0.000 2200 0.000 0.000 0.000 0.000
16.350 2200 0.000 0.000 2200 0.000 0.000 2200 0.000 0.000 2200 0.000 0.000 2200 0.000 0.000 2200 0.000 0.000 2200 0.000 0.000 2200 0.000 0.000 2200 0.000 0.000 0.000 0.000
16.375 1900 0.000 0.000 1900 0.000 0.000 1900 0.200 0.179 1900 0.333 0.298 1900 0.000 0.000 1900 0.000 0.000 1900 0.200 0.179 1900 0.333 0.298 1900 1.067 0.333 0.954 0.298
16.400 1900 0.000 0.000 1900 0.000 0.000 1900 0.000 0.000 1900 0.000 0.000 1900 0.000 0.000 1900 0.000 0.000 1900 0.000 0.000 1900 0.000 0.000 1900 0.000 0.000 0.000 0.000
16.425 1900 0.000 0.000 1900 0.000 0.000 1900 0.000 0.000 1900 0.000 0.000 1900 0.000 0.000 1900 0.000 0.000 1900 0.000 0.000 1900 0.000 0.000 1900 0.000 0.000 0.000 0.000
16.450 1900 0.000 0.000 1900 0.000 0.000 1900 0.000 0.000 1900 0.000 0.000 1900 0.000 0.000 1900 0.000 0.000 1900 0.000 0.000 1900 0.000 0.000 1900 0.000 0.000 0.000 0.000
16.475 1900 0.333 0.298 1900 0.000 0.000 1900 0.000 0.000 1900 0.000 0.000 1900 0.333 0.298 1900 0.000 0.000 1900 0.000 0.000 1900 0.000 0.000 1900 0.667 0.333 0.596 0.298
16.500 1900 0.000 0.000 1900 0.000 0.000 1900 0.000 0.000 1900 0.000 0.000 1900 0.000 0.000 1900 0.000 0.000 1900 0.000 0.000 1900 0.000 0.000 1900 0.000 0.000 0.000 0.000
16.525 1900 0.667 0.596 1900 0.000 0.000 1900 0.333 0.298 1900 0.667 0.596 1900 0.667 0.596 1900 0.000 0.000 1900 0.333 0.298 1900 0.667 0.596 1900 3.333 0.667 2.982 0.596
16.550 1900 0.000 0.000 1900 0.500 0.447 1900 0.500 0.447 1900 0.000 0.000 1900 0.000 0.000 1900 0.500 0.447 1900 0.500 0.447 1900 0.000 0.000 1900 2.000 0.500 1.789 0.447
16.575 1900 0.333 0.298 1900 0.667 0.596 1900 0.000 0.000 1900 0.000 0.000 1900 0.333 0.298 1900 0.667 0.596 1900 0.000 0.000 1900 0.000 0.000 1900 2.000 0.667 1.789 0.596
16.600 1900 0.333 0.298 1900 0.000 0.000 1900 0.667 0.596 1900 0.000 0.000 1900 0.333 0.298 1900 0.000 0.000 1900 0.667 0.596 1900 0.000 0.000 1900 2.000 0.667 1.789 0.596
16.625 2200 0.000 0.000 2200 0.000 0.000 2200 1.000 0.773 2200 0.000 0.000 2200 0.000 0.000 2200 0.000 0.000 2200 1.000 0.773 2200 0.000 0.000 2200 2.000 1.000 1.545 0.773
16.650 2200 0.000 0.000 2200 0.250 0.193 2200 0.667 0.515 2200 0.000 0.000 2200 0.000 0.000 2200 0.250 0.193 2200 0.667 0.515 2200 0.000 0.000 2200 1.833 0.667 1.417 0.515
16.675 2200 0.000 0.000 2200 0.750 0.580 2200 0.750 0.580 2200 0.250 0.193 2200 0.000 0.000 2200 0.750 0.580 2200 0.750 0.580 2200 0.250 0.193 2200 3.500 0.750 2.705 0.580
16.700 2200 0.000 0.000 2200 0.000 0.000 2200 1.000 0.773 2200 0.667 0.515 2200 0.000 0.000 2200 0.000 0.000 2200 1.000 0.773 2200 0.667 0.515 2200 3.333 1.000 2.576 0.773
16.725 2200 0.667 0.515 2200 0.000 0.000 2200 0.200 0.155 2200 0.000 0.000 2200 0.667 0.515 2200 0.000 0.000 2200 0.200 0.155 2200 0.000 0.000 2200 1.733 0.667 1.339 0.515
16.750 2200 0.000 0.000 2200 0.000 0.000 2200 1.000 0.773 2200 0.000 0.000 2200 0.000 0.000 2200 0.000 0.000 2200 1.000 0.773 2200 0.000 0.000 2200 2.000 1.000 1.545 0.773
16.775 2200 0.667 0.515 2200 0.000 0.000 2200 0.333 0.258 2200 0.000 0.000 2200 0.667 0.515 2200 0.000 0.000 2200 0.333 0.258 2200 0.000 0.000 2200 2.000 0.667 1.545 0.515
16.800 2200 0.000 0.000 2200 0.000 0.000 2200 1.000 0.773 2200 0.000 0.000 2200 0.000 0.000 2200 0.000 0.000 2200 1.000 0.773 2200 0.000 0.000 2200 2.000 1.000 1.545 0.773
16.825 2200 0.500 0.386 2200 0.500 0.386 2200 0.250 0.193 2200 0.500 0.386 2200 0.500 0.386 2200 0.500 0.386 2200 0.250 0.193 2200 0.500 0.386 2200 3.500 0.500 2.705 0.386
16.850 2200 0.333 0.258 2200 0.000 0.000 2200 0.000 0.000 2200 0.000 0.000 2200 0.333 0.258 2200 0.000 0.000 2200 0.000 0.000 2200 0.000 0.000 2200 0.667 0.333 0.515 0.258
16.875 2200 0.000 0.000 2200 0.000 0.000 2200 0.000 0.000 2200 0.000 0.000 2200 0.000 0.000 2200 0.000 0.000 2200 0.000 0.000 2200 0.000 0.000 2200 0.000 0.000 0.000 0.000
16.900 2401 0.000 0.000 2401 0.000 0.000 2401 0.000 0.000 2401 0.000 0.000 2401 0.000 0.000 2401 0.000 0.000 2401 0.000 0.000 2401 0.000 0.000 2401 0.000 0.000 0.000 0.000
16.925 2401 0.000 0.000 2401 0.000 0.000 2401 0.000 0.000 2401 0.000 0.000 2401 0.000 0.000 2401 0.000 0.000 2401 0.000 0.000 2401 0.000 0.000 2401 0.000 0.000 0.000 0.000
16.950 2401 0.000 0.000 2401 0.000 0.000 2401 0.000 0.000 2401 0.000 0.000 2401 0.000 0.000 2401 0.000 0.000 2401 0.000 0.000 2401 0.000 0.000 2401 0.000 0.000 0.000 0.000
16.975 2401 0.333 0.236 2401 0.000 0.000 2401 0.000 0.000 2401 0.000 0.000 2401 0.333 0.236 2401 0.000 0.000 2401 0.000 0.000 2401 0.000 0.000 2401 0.667 0.333 0.472 0.236
17.000 2401 0.000 0.000 2401 0.000 0.000 2401 0.000 0.000 2401 0.000 0.000 2401 0.000 0.000 2401 0.000 0.000 2401 0.000 0.000 2401 0.000 0.000 2401 0.000 0.000 0.000 0.000
17.025 2401 0.000 0.000 2401 0.000 0.000 2401 0.000 0.000 2401 0.000 0.000 2401 0.000 0.000 2401 0.000 0.000 2401 0.000 0.000 2401 0.000 0.000 2401 0.000 0.000 0.000 0.000
17.050 2401 0.000 0.000 2401 0.000 0.000 2401 0.000 0.000 2401 0.000 0.000 2401 0.000 0.000 2401 0.000 0.000 2401 0.000 0.000 2401 0.000 0.000 2401 0.000 0.000 0.000 0.000
17.075 2401 0.000 0.000 2401 0.000 0.000 2401 0.333 0.236 2401 0.000 0.000 2401 0.000 0.000 2401 0.000 0.000 2401 0.333 0.236 2401 0.000 0.000 2401 0.667 0.333 0.472 0.236
17.100 2401 0.000 0.000 2401 0.000 0.000 2401 0.000 0.000 2401 0.000 0.000 2401 0.000 0.000 2401 0.000 0.000 2401 0.000 0.000 2401 0.000 0.000 2401 0.000 0.000 0.000 0.000
17.125 2401 0.000 0.000 2401 0.000 0.000 2401 0.000 0.000 2401 0.000 0.000 2401 0.000 0.000 2401 0.000 0.000 2401 0.000 0.000 2401 0.000 0.000 2401 0.000 0.000 0.000 0.000
17.150 2200 0.000 0.000 2200 0.000 0.000 2200 0.000 0.000 2200 0.000 0.000 2200 0.000 0.000 2200 0.000 0.000 2200 0.000 0.000 2200 0.000 0.000 2200 0.000 0.000 0.000 0.000
17.175 2200 0.000 0.000 2200 0.000 0.000 2200 0.000 0.000 2200 0.000 0.000 2200 0.000 0.000 2200 0.000 0.000 2200 0.000 0.000 2200 0.000 0.000 2200 0.000 0.000 0.000 0.000
17.200 2200 0.000 0.000 2200 0.000 0.000 2200 0.000 0.000 2200 0.000 0.000 2200 0.000 0.000 2200 0.000 0.000 2200 0.000 0.000 2200 0.000 0.000 2200 0.000 0.000 0.000 0.000
17.225 2200 0.000 0.000 2200 0.000 0.000 2200 0.000 0.000 2200 0.000 0.000 2200 0.000 0.000 2200 0.000 0.000 2200 0.000 0.000 2200 0.000 0.000 2200 0.000 0.000 0.000 0.000
17.250 2200 0.000 0.000 2200 0.000 0.000 2200 0.000 0.000 2200 0.000 0.000 2200 0.000 0.000 2200 0.000 0.000 2200 0.000 0.000 2200 0.000 0.000 2200 0.000 0.000 0.000 0.000
17.275 2200 0.000 0.000 2200 0.000 0.000 2200 0.000 0.000 2200 0.000 0.000 2200 0.000 0.000 2200 0.000 0.000 2200 0.000 0.000 2200 0.000 0.000 2200 0.000 0.000 0.000 0.000
17.300 2200 0.333 0.258 2200 0.250 0.193 2200 0.250 0.193 2200 0.333 0.258 2200 0.333 0.258 2200 0.250 0.193 2200 0.250 0.193 2200 0.333 0.258 2200 2.333 0.333 1.803 0.258
17.325 2200 0.333 0.258 2200 0.000 0.000 2200 1.000 0.773 2200 0.000 0.000 2200 0.333 0.258 2200 0.000 0.000 2200 1.000 0.773 2200 0.000 0.000 2200 2.667 1.000 2.061 0.773
17.350 2200 0.000 0.000 2200 0.000 0.000 2200 1.000 0.773 2200 0.000 0.000 2200 0.000 0.000 2200 0.000 0.000 2200 1.000 0.773 2200 0.000 0.000 2200 2.000 1.000 1.545 0.773
17.375 2200 0.500 0.386 2200 0.250 0.193 2200 0.000 0.000 2200 1.000 0.773 2200 0.500 0.386 2200 0.250 0.193 2200 0.000 0.000 2200 1.000 0.773 2200 3.500 1.000 2.705 0.773
17.400 2200 0.000 0.000 2200 0.000 0.000 2200 0.000 0.000 2200 1.000 0.773 2200 0.000 0.000 2200 0.000 0.000 2200 0.000 0.000 2200 1.000 0.773 2200 2.000 1.000 1.545 0.773
17.425 2401 0.667 0.472 2401 0.000 0.000 2401 0.250 0.177 2401 0.000 0.000 2401 0.667 0.472 2401 0.000 0.000 2401 0.250 0.177 2401 0.000 0.000 2401 1.833 0.667 1.298 0.472
17.450 2401 0.000 0.000 2401 0.000 0.000 2401 0.333 0.236 2401 0.000 0.000 2401 0.000 0.000 2401 0.000 0.000 2401 0.333 0.236 2401 0.000 0.000 2401 0.667 0.333 0.472 0.236
17.475 2401 0.000 0.000 2401 0.000 0.000 2401 0.000 0.000 2401 0.000 0.000 2401 0.000 0.000 2401 0.000 0.000 2401 0.000 0.000 2401 0.000 0.000 2401 0.000 0.000 0.000 0.000
17.500 2401 0.000 0.000 2401 0.000 0.000 2401 0.000 0.000 2401 0.000 0.000 2401 0.000 0.000 2401 0.000 0.000 2401 0.000 0.000 2401 0.000 0.000 2401 0.000 0.000 0.000 0.000
17.525 2401 0.000 0.000 2401 0.000 0.000 2401 0.000 0.000 2401 0.000 0.000 2401 0.000 0.000 2401 0.000 0.000 2401 0.000 0.000 2401 0.000 0.000 2401 0.000 0.000 0.000 0.000
17.550 2401 0.000 0.000 2401 0.000 0.000 2401 0.000 0.000 2401 0.000 0.000 2401 0.000 0.000 2401 0.000 0.000 2401 0.000 0.000 2401 0.000 0.000 2401 0.000 0.000 0.000 0.000
17.575 2401 0.000 0.000 2401 0.000 0.000 2401 0.000 0.000 2401 0.000 0.000 2401 0.000 0.000 2401 0.000 0.000 2401 0.000 0.000 2401 0.000 0.000 2401 0.000 0.000 0.000 0.000
17.600 2401 0.000 0.000 2401 0.000 0.000 2401 0.000 0.000 2401 0.000 0.000 2401 0.000 0.000 2401 0.000 0.000 2401 0.000 0.000 2401 0.000 0.000 2401 0.000 0.000 0.000 0.000
17.625 2401 0.000 0.000 2401 0.000 0.000 2401 0.000 0.000 2401 0.000 0.000 2401 0.000 0.000 2401 0.000 0.000 2401 0.000 0.000 2401 0.000 0.000 2401 0.000 0.000 0.000 0.000
