time[s] cpu.0.freq[MHz] cpu.0.recload cpu.0.load cpu.1.freq[MHz] cpu.1.recload cpu.1.load cpu.2.freq[MHz] cpu.2.recload cpu.2.load cpu.3.freq[MHz] cpu.3.recload cpu.3.load cpu.4.freq[MHz] cpu.4.recload cpu.4.load cpu.5.freq[MHz] cpu.5.recload cpu.5.load cpu.6.freq[MHz] cpu.6.recload cpu.6.load cpu.7.freq[MHz] cpu.7.recload cpu.7.load max(freqs)[MHz] sum(recloads) max(recloads) sum(loads) max(loads)
15.050 768 0.000 0.000 768 0.000 0.000 768 0.000 0.000 768 0.000 0.000 768 0.000 0.000 768 0.000 0.000 768 0.000 0.000 768 0.000 0.000 768 0.000 0.000 0.000 0.000
15.075 768 0.000 0.000 768 0.000 0.000 768 0.000 0.000 768 0.000 0.000 768 0.000 0.000 768 0.000 0.000 768 0.000 0.000 768 0.000 0.000 768 0.000 0.000 0.000 0.000
15.100 768 0.000 0.000 768 0.000 0.000 768 0.000 0.000 768 0.000 0.000 768 0.000 0.000 768 0.000 0.000 768 0.000 0.000 768 0.000 0.000 768 0.000 0.000 0.000 0.000
15.125 768 0.000 0.000 768 0.000 0.000 768 0.000 0.000 768 0.000 0.000 768 0.000 0.000 768 0.000 0.000 768 0.000 0.000 768 0.000 0.000 768 0.000 0.000 0.000 0.000
15.150 768 0.000 0.000 768 0.000 0.000 768 0.000 0.000 768 0.000 0.000 768 0.000 0.000 768 0.000 0.000 768 0.000 0.000 768 0.000 0.000 768 0.000 0.000 0.000 0.000
15.175 768 0.000 0.000 768 0.000 0.000 768 0.000 0.000 768 0.000 0.000 768 0.000 0.000 768 0.000 0.000 768 0.000 0.000 768 0.000 0.000 768 0.000 0.000 0.000 0.000
15.200 768 0.000 0.000 768 0.000 0.000 768 0.000 0.000 768 0.000 0.000 768 0.000 0.000 768 0.000 0.000 768 0.000 0.000 768 0.000 0.000 768 0.000 0.000 0.000 0.000
15.225 768 0.000 0.000 768 0.000 0.000 768 0.000 0.000 768 0.000 0.000 768 0.000 0.000 768 0.000 0.000 768 0.000 0.000 768 0.000 0.000 768 0.000 0.000 0.000 0.000
15.250 768 0.000 0.000 768 0.000 0.000 768 0.000 0.000 768 0.000 0.000 768 0.000 0.000 768 0.000 0.000 768 0.000 0.000 768 0.000 0.000 768 0.000 0.000 0.000 0.000
15.275 768 0.000 0.000 768 0.000 0.000 768 0.000 0.000 768 0.000 0.000 768 0.000 0.000 768 0.000 0.000 768 0.000 0.000 768 0.000 0.000 768 0.000 0.000 0.000 0.000
15.300 768 1.000 2.214 768 0.667 1.476 768 0.000 0.000 768 0.333 0.738 768 1.000 2.214 768 0.667 1.476 768 0.000 0.000 768 0.333 0.738 768 4.000 1.000 8.854 2.214
15.325 768 0.000 1.214 768 0.667 1.951 768 0.000 0.000 768 0.333 0.738 768 0.000 1.214 768 0.667 1.951 768 0.000 0.000 768 0.333 0.738 768 2.000 0.667 7.806 1.951
15.350 768 0.667 1.689 768 0.000 0.951 768 0.000 0.000 768 0.333 0.738 768 0.667 1.689 768 0.000 0.951 768 0.000 0.000 768 0.333 0.738 768 2.000 0.667 6.757 1.689
15.375 768 0.000 0.689 768 1.000 2.214 768 0.000 0.000 768 0.000 0.000 768 0.000 0.689 768 1.000 2.214 768 0.000 0.000 768 0.000 0.000 768 2.000 1.000 5.806 2.214
15.400 768 0.000 0.000 768 1.000 4.034 768 0.500 1.107 768 0.000 0.000 768 0.000 0.000 768 1.000 4.034 768 0.500 1.107 768 0.000 0.000 768 3.000 1.000 10.281 4.034
15.425 768 0.333 0.738 768 0.000 1.214 768 0.333 0.880 768 0.333 0.738 768 0.333 0.738 768 0.000 1.214 768 0.333 0.880 768 0.333 0.738 768 2.000 0.333 7.139 1.214
15.450 768 0.333 0.738 768 0.000 0.356 768 0.000 0.000 768 0.000 0.000 768 0.333 0.738 768 0.000 0.356 768 0.000 0.000 768 0.000 0.000 768 0.667 0.333 2.188 0.738
15.475 768 0.000 0.000 768 0.000 0.000 768 0.000 0.000 768 0.000 0.000 768 0.000 0.000 768 0.000 0.000 768 0.000 0.000 768 0.000 0.000 768 0.000 0.000 0.000 0.000
15.500 768 0.000 0.000 768 0.000 0.000 768 0.000 0.000 768 0.000 0.000 768 0.000 0.000 768 0.000 0.000 768 0.000 0.000 768 0.000 0.000 768 0.000 0.000 0.000 0.000
15.525 768 0.000 0.000 768 0.000 0.000 768 0.000 0.000 768 0.000 0.000 768 0.000 0.000 768 0.000 0.000 768 0.000 0.000 768 0.000 0.000 768 0.000 0.000 0.000 0.000
15.550 768 0.000 0.000 768 0.000 0.000 768 0.000 0.000 768 0.000 0.000 768 0.000 0.000 768 0.000 0.000 768 0.000 0.000 768 0.000 0.000 768 0.000 0.000 0.000 0.000
15.575 768 0.667 1.476 768 0.333 0.738 768 0.000 0.000 768 0.000 0.000 768 0.667 1.476 768 0.333 0.738 768 0.000 0.000 768 0.000 0.000 768 2.000 0.667 4.427 1.476
15.600 768 0.333 1.214 768 0.333 0.738 768 0.000 0.000 768 0.667 1.476 768 0.333 1.214 768 0.333 0.738 768 0.000 0.000 768 0.667 1.476 768 2.667 0.667 6.854 1.476
15.625 768 0.000 0.214 768 0.000 0.000 768 1.000 2.214 768 0.000 0.714 768 0.000 0.214 768 0.000 0.000 768 1.000 2.214 768 0.000 0.714 768 2.000 1.000 6.281 2.214
15.650 768 0.000 0.000 768 0.000 0.000 768 0.000 1.214 768 0.000 0.000 768 0.000 0.000 768 0.000 0.000 768 0.000 1.214 768 0.000 0.000 768 0.000 0.000 2.427 1.214
15.675 768 0.000 0.000 768 0.000 0.000 768 0.000 0.085 768 0.000 0.000 768 0.000 0.000 768 0.000 0.000 768 0.000 0.085 768 0.000 0.000 768 0.000 0.000 0.171 0.085
15.700 768 0.000 0.000 768 0.000 0.000 768 0.000 0.000 768 0.000 0.000 768 0.000 0.000 768 0.000 0.000 768 0.000 0.000 768 0.000 0.000 768 0.000 0.000 0.000 0.000
15.725 768 0.000 0.000 768 0.000 0.000 768 0.000 0.000 768 0.000 0.000 768 0.000 0.000 768 0.000 0.000 768 0.000 0.000 768 0.000 0.000 768 0.000 0.000 0.000 0.000
15.750 768 0.000 0.000 768 0.000 0.000 768 0.000 0.000 768 0.000 0.000 768 0.000 0.000 768 0.000 0.000 768 0.000 0.000 768 0.000 0.000 768 0.000 0.000 0.000 0.000
15.775 768 0.000 0.000 768 0.000 0.000 768 0.000 0.000 768 0.000 0.000 768 0.000 0.000 768 0.000 0.000 768 0.000 0.000 768 0.000 0.000 768 0.000 0.000 0.000 0.000
15.800 768 0.000 0.000 768 0.333 0.738 768 0.000 0.000 768 0.250 0.553 768 0.000 0.000 768 0.333 0.738 768 0.000 0.000 768 0.250 0.553 768 1.167 0.333 2.582 0.738
15.825 768 0.000 0.000 768 0.000 0.000 768 0.000 0.000 768 0.000 0.000 768 0.000 0.000 768 0.000 0.000 768 0.000 0.000 768 0.000 0.000 768 0.000 0.000 0.000 0.000
15.850 768 0.000 0.000 768 0.000 0.000 768 0.000 0.000 768 0.000 0.000 768 0.000 0.000 768 0.000 0.000 768 0.000 0.000 768 0.000 0.000 768 0.000 0.000 0.000 0.000
15.875 768 0.000 0.000 768 0.000 0.000 768 0.000 0.000 768 0.000 0.000 768 0.000 0.000 768 0.000 0.000 768 0.000 0.000 768 0.000 0.000 768 0.000 0.000 0.000 0.000
15.900 768 0.000 0.000 768 0.000 0.000 768 0.000 0.000 768 0.000 0.000 768 0.000 0.000 768 0.000 0.000 768 0.000 0.000 768 0.000 0.000 768 0.000 0.000 0.000 0.000
15.925 768 0.000 0.000 768 0.000 0.000 768 0.000 0.000 768 0.000 0.000 768 0.000 0.000 768 0.000 0.000 768 0.000 0.000 768 0.000 0.000 768 0.000 0.000 0.000 0.000
15.950 768 0.000 0.000 768 0.000 0.000 768 0.000 0.000 768 0.000 0.000 768 0.000 0.000 768 0.000 0.000 768 0.000 0.000 768 0.000 0.000 768 0.000 0.000 0.000 0.000
15.975 768 0.000 0.000 768 0.000 0.000 768 0.000 0.000 768 0.333 0.738 768 0.000 0.000 768 0.000 0.000 768 0.000 0.000 768 0.333 0.738 768 0.667 0.333 1.476 0.738
16.000 768 0.000 0.000 768 0.000 0.000 768 0.000 0.000 768 0.000 0.000 768 0.000 0.000 768 0.000 0.000 768 0.000 0.000 768 0.000 0.000 768 0.000 0.000 0.000 0.000
16.025 768 0.000 0.000 768 0.000 0.000 768 0.000 0.000 768 0.000 0.000 768 0.000 0.000 768 0.000 0.000 768 0.000 0.000 768 0.000 0.000 768 0.000 0.000 0.000 0.000
16.050 768 0.000 0.000 768 0.000 0.000 768 0.000 0.000 768 0.000 0.000 768 0.000 0.000 768 0.000 0.000 768 0.000 0.000 768 0.000 0.000 768 0.000 0.000 0.000 0.000
16.075 768 0.000 0.000 768 0.000 0.000 768 0.200 0.443 768 0.000 0.000 768 0.000 0.000 768 0.000 0.000 768 0.200 0.443 768 0.000 0.000 768 0.400 0.200 0.885 0.443
16.100 768 0.250 0.553 768 0.000 0.000 768 0.000 0.000 768 0.000 0.000 768 0.250 0.553 768 0.000 0.000 768 0.000 0.000 768 0.000 0.000 768 0.500 0.250 1.107 0.553
16.125 768 0.000 0.000 768 0.000 0.000 768 0.000 0.000 768 0.000 0.000 768 0.000 0.000 768 0.000 0.000 768 0.000 0.000 768 0.000 0.000 768 0.000 0.000 0.000 0.000
16.150 768 0.333 0.738 768 0.000 0.000 768 0.000 0.000 768 0.000 0.000 768 0.333 0.738 768 0.000 0.000 768 0.000 0.000 768 0.000 0.000 768 0.667 0.333 1.476 0.738
16.175 768 0.000 0.000 768 0.000 0.000 768 0.000 0.000 768 0.000 0.000 768 0.000 0.000 768 0.000 0.000 768 0.000 0.000 768 0.000 0.000 768 0.000 0.000 0.000 0.000
16.200 768 0.333 0.738 768 0.000 0.000 768 0.000 0.000 768 0.000 0.000 768 0.333 0.738 768 0.000 0.000 768 0.000 0.000 768 0.000 0.000 768 0.667 0.333 1.476 0.738
16.225 768 0.333 0.738 768 0.000 0.000 768 0.000 0.000 768 0.000 0.000 768 0.333 0.738 768 0.000 0.000 768 0.000 0.000 768 0.000 0.000 768 0.667 0.333 1.476 0.738
16.250 768 0.000 0.000 768 0.000 0.000 768 0.000 0.000 768 0.000 0.000 768 0.000 0.000 768 0.000 0.000 768 0.000 0.000 768 0.000 0.000 768 0.000 0.000 0.000 0.000
16.275 768 0.333 0.738 768 0.000 0.000 768 0.000 0.000 768 0.000 0.000 768 0.333 0.738 768 0.000 0.000 768 0.000 0.000 768 0.000 0.000 768 0.667 0.333 1.476 0.738
16.300 768 0.000 0.000 768 0.000 0.000 768 0.000 0.000 768 0.000 0.000 768 0.000 0.000 768 0.000 0.000 768 0.000 0.000 768 0.000 0.000 768 0.000 0.000 0.000 0.000
16.325 768 0.000 0.000 768 0.000 0.000 768 0.000 0.000 768 0.000 0.000 768 0.000 0.000 768 0.000 0.000 768 0.000 0.000 768 0.000 0.000 768 0.000 0.000 0.000 0.000
16.350 768 0.000 0.000 768 0.000 0.000 768 0.000 0.000 768 0.000 0.000 768 0.000 0.000 768 0.000 0.000 768 0.000 0.000 768 0.000 0.000 768 0.000 0.000 0.000 0.000
16.375 768 0.000 0.000 768 0.000 0.000 768 0.200 0.443 768 0.333 0.738 768 0.000 0.000 768 0.000 0.000 768 0.200 0.443 768 0.333 0.738 768 1.067 0.333 2.361 0.738
16.400 768 0.000 0.000 768 0.000 0.000 768 0.000 0.000 768 0.000 0.000 768 0.000 0.000 768 0.000 0.000 768 0.000 0.000 768 0.000 0.000 768 0.000 0.000 0.000 0.000
16.425 768 0.000 0.000 768 0.000 0.000 768 0.000 0.000 768 0.000 0.000 768 0.000 0.000 768 0.000 0.000 768 0.000 0.000 768 0.000 0.000 768 0.000 0.000 0.000 0.000
16.450 768 0.000 0.000 768 0.000 0.000 768 0.000 0.000 768 0.000 0.000 768 0.000 0.000 768 0.000 0.000 768 0.000 0.000 768 0.000 0.000 768 0.000 0.000 0.000 0.000
16.475 768 0.333 0.738 768 0.000 0.000 768 0.000 0.000 768 0.000 0.000 768 0.333 0.738 768 0.000 0.000 768 0.000 0.000 768 0.000 0.000 768 0.667 0.333 1.476 0.738
16.500 768 0.000 0.000 768 0.000 0.000 768 0.000 0.000 768 0.000 0.000 768 0.000 0.000 768 0.000 0.000 768 0.000 0.000 768 0.000 0.000 768 0.000 0.000 0.000 0.000
16.525 768 0.667 1.476 768 0.000 0.000 768 0.333 0.738 768 0.667 1.476 768 0.667 1.476 768 0.000 0.000 768 0.333 0.738 768 0.667 1.476 768 3.333 0.667 7.378 1.476
16.550 768 0.000 0.357 768 0.500 1.107 768 0.500 1.107 768 0.000 0.357 768 0.000 0.357 768 0.500 1.107 768 0.500 1.107 768 0.000 0.357 768 2.000 0.500 5.854 1.107
16.575 768 0.333 0.738 768 0.667 1.618 768 0.000 0.142 768 0.000 0.000 768 0.333 0.738 768 0.667 1.618 768 0.000 0.142 768 0.000 0.000 768 2.000 0.667 4.997 1.618
16.600 768 0.333 0.738 768 0.000 1.854 768 0.667 1.476 768 0.000 0.000 768 0.333 0.738 768 0.000 1.854 768 0.667 1.476 768 0.000 0.000 768 2.000 0.667 8.135 1.854
16.625 768 0.000 0.000 768 0.000 0.214 768 1.000 2.689 768 0.000 0.000 768 0.000 0.000 768 0.000 0.214 768 1.000 2.689 768 0.000 0.000 768 2.000 1.000 5.806 2.689
16.650 768 0.000 0.000 768 0.250 0.553 768 0.667 3.165 768 0.000 0.000 768 0.000 0.000 768 0.250 0.553 768 0.667 3.165 768 0.000 0.000 768 1.833 0.667 7.437 3.165
16.675 768 0.000 0.000 768 0.750 1.660 768 0.750 3.284 768 0.250 0.553 768 0.000 0.000 768 0.750 1.660 768 0.750 3.284 768 0.250 0.553 768 3.500 0.750 10.995 3.284
16.700 768 0.000 0.000 768 0.000 2.641 768 1.000 11.349 768 0.667 1.476 768 0.000 0.000 768 0.000 2.641 768 1.000 11.349 768 0.667 1.476 768 3.333 1.000 30.931 11.349
16.725 768 0.667 1.476 768 0.000 0.328 768 0.200 2.513 768 0.000 0.476 768 0.667 1.476 768 0.000 0.328 768 0.200 2.513 768 0.000 0.476 768 1.733 0.667 9.584 2.513
16.750 768 0.000 0.476 768 0.000 0.000 768 1.000 4.734 768 0.000 0.000 768 0.000 0.476 768 0.000 0.000 768 1.000 4.734 768 0.000 0.000 768 2.000 1.000 10.420 4.734
16.775 768 0.667 1.476 768 0.000 0.000 768 0.333 4.472 768 0.000 0.000 768 0.667 1.476 768 0.000 0.000 768 0.333 4.472 768 0.000 0.000 768 2.000 0.667 11.896 4.472
16.800 768 0.000 0.476 768 0.000 0.000 768 1.000 5.686 768 0.000 0.000 768 0.000 0.476 768 0.000 0.000 768 1.000 5.686 768 0.000 0.000 768 2.000 1.000 12.323 5.686
16.825 768 0.500 1.107 768 0.500 1.107 768 0.250 4.068 768 0.500 1.107 768 0.500 1.107 768 0.500 1.107 768 0.250 4.068 768 0.500 1.107 768 3.500 0.500 14.776 4.068
16.850 768 0.333 0.880 768 0.000 0.142 768 0.000 4.090 768 0.000 0.142 768 0.333 0.880 768 0.000 0.142 768 0.000 4.090 768 0.000 0.142 768 0.667 0.333 10.510 4.090
16.875 768 0.000 0.000 768 0.000 0.000 768 0.000 4.635 768 0.000 0.000 768 0.000 0.000 768 0.000 0.000 768 0.000 4.635 768 0.000 0.000 768 0.000 0.000 9.271 4.635
16.900 768 0.000 0.000 768 0.000 0.000 768 0.000 3.635 768 0.000 0.000 768 0.000 0.000 768 0.000 0.000 768 0.000 3.635 768 0.000 0.000 768 0.000 0.000 7.271 3.635
16.925 768 0.000 0.000 768 0.000 0.000 768 0.000 1.318 768 0.000 0.000 768 0.000 0.000 768 0.000 0.000 768 0.000 1.318 768 0.000 0.000 768 0.000 0.000 2.635 1.318
16.950 768 0.000 0.000 768 0.000 0.000 768 0.000 0.318 768 0.000 0.000 768 0.000 0.000 768 0.000 0.000 768 0.000 0.318 768 0.000 0.000 768 0.000 0.000 0.635 0.318
16.975 768 0.333 0.738 768 0.000 0.000 768 0.000 0.000 768 0.000 0.000 768 0.333 0.738 768 0.000 0.000 768 0.000 0.000 768 0.000 0.000 768 0.667 0.333 1.476 0.738
17.000 768 0.000 0.000 768 0.000 0.000 768 0.000 0.000 768 0.000 0.000 768 0.000 0.000 768 0.000 0.000 768 0.000 0.000 768 0.000 0.000 768 0.000 0.000 0.000 0.000
17.025 768 0.000 0.000 768 0.000 0.000 768 0.000 0.000 768 0.000 0.000 768 0.000 0.000 768 0.000 0.000 768 0.000 0.000 768 0.000 0.000 768 0.000 0.000 0.000 0.000
17.050 768 0.000 0.000 768 0.000 0.000 768 0.000 0.000 768 0.000 0.000 768 0.000 0.000 768 0.000 0.000 768 0.000 0.000 768 0.000 0.000 768 0.000 0.000 0.000 0.000
17.075 768 0.000 0.000 768 0.000 0.000 768 0.333 0.738 768 0.000 0.000 768 0.000 0.000 768 0.000 0.000 768 0.333 0.738 768 0.000 0.000 768 0.667 0.333 1.476 0.738
17.100 768 0.000 0.000 768 0.000 0.000 768 0.000 0.000 768 0.000 0.000 768 0.000 0.000 768 0.000 0.000 768 0.000 0.000 768 0.000 0.000 768 0.000 0.000 0.000 0.000
17.125 768 0.000 0.000 768 0.000 0.000 768 0.000 0.000 768 0.000 0.000 768 0.000 0.000 768 0.000 0.000 768 0.000 0.000 768 0.000 0.000 768 0.000 0.000 0.000 0.000
17.150 768 0.000 0.000 768 0.000 0.000 768 0.000 0.000 768 0.000 0.000 768 0.000 0.000 768 0.000 0.000 768 0.000 0.000 768 0.000 0.000 768 0.000 0.000 0.000 0.000
17.175 768 0.000 0.000 768 0.000 0.000 768 0.000 0.000 768 0.000 0.000 768 0.000 0.000 768 0.000 0.000 768 0.000 0.000 768 0.000 0.000 768 0.000 0.000 0.000 0.000
17.200 768 0.000 0.000 768 0.000 0.000 768 0.000 0.000 768 0.000 0.000 768 0.000 0.000 768 0.000 0.000 768 0.000 0.000 768 0.000 0.000 768 0.000 0.000 0.000 0.000
17.225 768 0.000 0.000 768 0.000 0.000 768 0.000 0.000 768 0.000 0.000 768 0.000 0.000 768 0.000 0.000 768 0.000 0.000 768 0.000 0.000 768 0.000 0.000 0.000 0.000
17.250 768 0.000 0.000 768 0.000 0.000 768 0.000 0.000 768 0.000 0.000 768 0.000 0.000 768 0.000 0.000 768 0.000 0.000 768 0.000 0.000 768 0.000 0.000 0.000 0.000
17.275 768 0.000 0.000 768 0.000 0.000 768 0.000 0.000 768 0.000 0.000 768 0.000 0.000 768 0.000 0.000 768 0.000 0.000 768 0.000 0.000 768 0.000 0.000 0.000 0.000
17.300 768 0.333 0.738 768 0.250 0.553 768 0.250 0.553 768 0.333 0.738 768 0.333 0.738 768 0.250 0.553 768 0.250 0.553 768 0.333 0.738 768 2.333 0.333 5.165 0.738
17.325 768 0.333 0.738 768 0.000 0.000 768 1.000 2.214 768 0.000 0.000 768 0.333 0.738 768 0.000 0.000 768 1.000 2.214 768 0.000 0.000 768 2.667 1.000 5.903 2.214
17.350 768 0.000 0.000 768 0.000 0.000 768 1.000 3.427 768 0.000 0.000 768 0.000 0.000 768 0.000 0.000 768 1.000 3.427 768 0.000 0.000 768 2.000 1.000 6.854 3.427
17.375 768 0.500 1.107 768 0.250 0.553 768 0.000 1.820 768 1.000 2.214 768 0.500 1.107 768 0.250 0.553 768 0.000 1.820 768 1.000 2.214 768 3.500 1.000 11.388 2.214
17.400 768 0.000 0.142 768 0.000 0.000 768 0.000 1.641 768 1.000 3.832 768 0.000 0.142 768 0.000 0.000 768 0.000 1.641 768 1.000 3.832 768 2.000 1.000 11.229 3.832
17.425 768 0.667 1.476 768 0.000 0.000 768 0.250 0.874 768 0.000 2.832 768 0.667 1.476 768 0.000 0.000 768 0.250 0.874 768 0.000 2.832 768 1.833 0.667 10.362 2.832
17.450 768 0.000 0.476 768 0.000 0.000 768 0.333 0.738 768 0.000 1.832 768 0.000 0.476 768 0.000 0.000 768 0.333 0.738 768 0.000 1.832 768 0.667 0.333 6.090 1.832
17.475 768 0.000 0.000 768 0.000 0.000 768 0.000 0.000 768 0.000 1.247 768 0.000 0.000 768 0.000 0.000 768 0.000 0.000 768 0.000 1.247 768 0.000 0.000 2.495 1.247
17.500 768 0.000 0.000 768 0.000 0.000 768 0.000 0.000 768 0.000 0.124 768 0.000 0.000 768 0.000 0.000 768 0.000 0.000 768 0.000 0.124 768 0.000 0.000 0.247 0.124
17.525 768 0.000 0.000 768 0.000 0.000 768 0.000 0.000 768 0.000 0.000 768 0.000 0.000 768 0.000 0.000 768 0.000 0.000 768 0.000 0.000 768 0.000 0.000 0.000 0.000
17.550 768 0.000 0.000 768 0.000 0.000 768 0.000 0.000 768 0.000 0.000 768 0.000 0.000 768 0.000 0.000 768 0.000 0.000 768 0.000 0.000 768 0.000 0.000 0.000 0.000
17.575 768 0.000 0.000 768 0.000 0.000 768 0.000 0.000 768 0.000 0.000 768 0.000 0.000 768 0.000 0.000 768 0.000 0.000 768 0.000 0.000 768 0.000 0.000 0.000 0.000
17.600 768 0.000 0.000 768 0.000 0.000 768 0.000 0.000 768 0.000 0.000 768 0.000 0.000 768 0.000 0.000 768 0.000 0.000 768 0.000 0.000 768 0.000 0.000 0.000 0.000
17.625 768 0.000 0.000 768 0.000 0.000 768 0.000 0.000 768 0.000 0.000 768 0.000 0.000 768 0.000 0.000 768 0.000 0.000 768 0.000 0.000 768 0.000 0.000 0.000 0.000
17.650 768 0.000 0.000 768 0.000 0.000 768 0.000 0.000 768 0.000 0.000 768 0.000 0.000 768 0.000 0.000 768 0.000 0.000 768 0.000 0.000 768 0.000 0.000 0.000 0.000
17.675 768 0.333 0.738 768 0.333 0.738 768 0.000 0.000 768 0.000 0.000 768 0.333 0.738 768 0.333 0.738 768 0.000 0.000 768 0.000 0.000 768 1.333 0.333 2.951 0.738
17.700 768 0.000 0.000 768 0.250 0.553 768 0.500 1.107 768 0.500 1.107 768 0.000 0.000 768 0.250 0.553 768 0.500 1.107 768 0.500 1.107 768 2.500 0.500 5.534 1.107
17.725 768 0.000 0.000 768 0.000 0.000 768 0.000 0.142 768 0.000 0.214 768 0.000 0.000 768 0.000 0.000 768 0.000 0.142 768 0.000 0.214 768 0.000 0.000 0.712 0.214
17.750 768 0.000 0.000 768 0.000 0.000 768 0.000 0.000 768 0.000 0.000 768 0.000 0.000 768 0.000 0.000 768 0.000 0.000 768 0.000 0.000 768 0.000 0.000 0.000 0.000
17.775 768 0.000 0.000 768 0.000 0.000 768 0.000 0.000 768 0.000 0.000 768 0.000 0.000 768 0.000 0.000 768 0.000 0.000 768 0.000 0.000 768 0.000 0.000 0.000 0.000
17.800 768 0.000 0.000 768 0.000 0.000 768 0.000 0.000 768 0.000 0.000 768 0.000 0.000 768 0.000 0.000 768 0.000 0.000 768 0.000 0.000 768 0.000 0.000 0.000 0.000
17.825 768 0.000 0.000 768 0.000 0.000 768 0.000 0.000 768 0.000 0.000 768 0.000 0.000 768 0.000 0.000 768 0.000 0.000 768 0.000 0.000 768 0.000 0.000 0.000 0.000
17.850 768 0.333 0.738 768 0.000 0.000 768 0.000 0.000 768 0.250 0.553 768 0.333 0.738 768 0.000 0.000 768 0.000 0.000 768 0.250 0.553 768 1.167 0.333 2.582 0.738
17.875 768 0.000 0.000 768 0.000 0.000 768 0.000 0.000 768 0.000 0.000 768 0.000 0.000 768 0.000 0.000 768 0.000 0.000 768 0.000 0.000 768 0.000 0.000 0.000 0.000
17.900 768 0.000 0.000 768 0.000 0.000 768 0.000 0.000 768 0.000 0.000 768 0.000 0.000 768 0.000 0.000 768 0.000 0.000 768 0.000 0.000 768 0.000 0.000 0.000 0.000
17.925 768 0.000 0.000 768 0.000 0.000 768 0.000 0.000 768 0.000 0.000 768 0.000 0.000 768 0.000 0.000 768 0.000 0.000 768 0.000 0.000 768 0.000 0.000 0.000 0.000
17.950 768 0.000 0.000 768 0.000 0.000 768 0.000 0.000 768 0.000 0.000 768 0.000 0.000 768 0.000 0.000 768 0.000 0.000 768 0.000 0.000 768 0.000 0.000 0.000 0.000
17.975 768 0.250 0.553 768 0.000 0.000 768 0.000 0.000 768 0.000 0.000 768 0.250 0.553 768 0.000 0.000 768 0.000 0.000 768 0.000 0.000 768 0.500 0.250 1.107 0.553
18.000 768 0.000 0.000 768 0.000 0.000 768 0.000 0.000 768 0.000 0.000 768 0.000 0.000 768 0.000 0.000 768 0.000 0.000 768 0.000 0.000 768 0.000 0.000 0.000 0.000
18.025 768 0.000 0.000 768 0.000 0.000 768 0.000 0.000 768 0.000 0.000 768 0.000 0.000 768 0.000 0.000 768 0.000 0.000 768 0.000 0.000 768 0.000 0.000 0.000 0.000
18.050 768 0.000 0.000 768 0.000 0.000 768 0.000 0.000 768 0.000 0.000 768 0.000 0.000 768 0.000 0.000 768 0.000 0.000 768 0.000 0.000 768 0.000 0.000 0.000 0.000
18.075 768 0.000 0.000 768 0.000 0.000 768 0.200 0.443 768 0.000 0.000 768 0.000 0.000 768 0.000 0.000 768 0.200 0.443 768 0.000 0.000 768 0.400 0.200 0.885 0.443
18.100 768 0.000 0.000 768 0.333 0.738 768 0.000 0.000 768 0.000 0.000 768 0.000 0.000 768 0.333 0.738 768 0.000 0.000 768 0.000 0.000 768 0.667 0.333 1.476 0.738
18.125 768 0.250 0.553 768 0.250 0.553 768 0.333 0.738 768 0.250 0.553 768 0.250 0.553 768 0.250 0.553 768 0.333 0.738 768 0.250 0.553 768 2.167 0.333 4.796 0.738
18.150 768 0.000 0.000 768 0.000 0.000 768 0.000 0.000 768 0.000 0.000 768 0.000 0.000 768 0.000 0.000 768 0.000 0.000 768 0.000 0.000 768 0.000 0.000 0.000 0.000
18.175 768 0.000 0.000 768 0.000 0.000 768 0.000 0.000 768 0.000 0.000 768 0.000 0.000 768 0.000 0.000 768 0.000 0.000 768 0.000 0.000 768 0.000 0.000 0.000 0.000
18.200 768 0.000 0.000 768 0.000 0.000 768 0.000 0.000 768 0.000 0.000 768 0.000 0.000 768 0.000 0.000 768 0.000 0.000 768 0.000 0.000 768 0.000 0.000 0.000 0.000
18.225 768 0.333 0.738 768 0.000 0.000 768 0.000 0.000 768 0.000 0.000 768 0.333 0.738 768 0.000 0.000 768 0.000 0.000 768 0.000 0.000 768 0.667 0.333 1.476 0.738
18.250 768 0.000 0.000 768 0.000 0.000 768 0.000 0.000 768 0.000 0.000 768 0.000 0.000 768 0.000 0.000 768 0.000 0.000 768 0.000 0.000 768 0.000 0.000 0.000 0.000
18.275 768 0.000 0.000 768 0.000 0.000 768 0.000 0.000 768 0.000 0.000 768 0.000 0.000 768 0.000 0.000 768 0.000 0.000 768 0.000 0.000 768 0.000 0.000 0.000 0.000
18.300 768 0.333 0.738 768 0.000 0.000 768 0.000 0.000 768 0.000 0.000 768 0.333 0.738 768 0.000 0.000 768 0.000 0.000 768 0.000 0.000 768 0.667 0.333 1.476 0.738
18.325 768 0.000 0.000 768 0.000 0.000 768 0.000 0.000 768 0.000 0.000 768 0.000 0.000 768 0.000 0.000 768 0.000 0.000 768 0.000 0.000 768 0.000 0.000 0.000 0.000
18.350 768 0.333 0.738 768 0.000 0.000 768 0.000 0.000 768 0.000 0.000 768 0.333 0.738 768 0.000 0.000 768 0.000 0.000 768 0.000 0.000 768 0.667 0.333 1.476 0.738
18.375 768 0.000 0.000 768 0.250 0.553 768 0.200 0.443 768 0.000 0.000 768 0.000 0.000 768 0.250 0.553 768 0.200 0.443 768 0.000 0.000 768 0.900 0.250 1.992 0.553
